ISIN,Company,BBG Ticker,Sector,Industry,Country,Region,MarketCap,SustainEx,NZAF,MSCI,ENERGY_CONSUMP_INTEN_USD,WATER_WD_INTEN_RECENT,CARBON_EMISSIONS_SCOPE_12_INTEN,HAS_COMMITTED_TO_SBTI_TARGET,HAS_SBTI_APPROVED_TARGET,SUST_BIODIV_PROTECT_POL_VALUE,TARGET_SUMMARY_CUM_CHANGE_2030,SBTI_NET_ZERO_TARGET_STATUS,Average Employee Length of service,Microfinance Impact Investment,Supplier ESG training
JP3240400006,Kikkoman Corporation,JP3240400006,Consumer Staples,"Food, Bev. and Tobacc",Japan,APAC,10878.44,,,,0.20,1775.88,46.06,0.00,1.00,0.00,2.82,0.00,,,0.00
US4824801009,Kla Corporation,US4824801009,Technology,Technology,United States,N America,107680.30,,,,0.03,,8.27,0.00,0.00,0.00,,0.00,,,1.00
JP3291200008,"Kobe Bussan Co., Ltd.",JP3291200008,Consumer Staples,Drug & Grocery Stores,Japan,APAC,7867.15,,,,0.19,,38.61,0.00,0.00,0.00,,0.00,,,0.00
KR7033780008,Kt&G Corporation,KR7033780008,Consumer Staples,"Food, Bev. and Tobacc",South Korea,APAC,10134.61,,,,0.17,,24.80,1.00,0.00,0.00,-22.01,1.00,,,0.00
JP3266400005,Kubota Corporation,JP3266400005,Industrials,Ind. Goods & Services,Japan,APAC,16676.63,,,,0.18,252.19,28.81,0.00,0.00,0.00,7.26,0.00,,,0.00
JP3249600002,Kyocera Corporation,JP3249600002,Technology,Technology,Japan,APAC,17324.43,,,,0.18,1145.83,68.08,1.00,1.00,0.00,-51.56,0.00,,,1.00
JP3256000005,"Kyowa Kirin Co., Ltd.",JP3256000005,Health Care,Health Care,Japan,APAC,9579.73,,,,0.10,456.83,13.25,0.00,0.00,0.00,-8.02,0.00,16.70,,1.00
ID1000125107,Pt Kalbe Farma Tbk,ID1000125107,Health Care,Health Care,Indonesia,Em APAC,5175.75,,,,0.15,,65.80,0.00,0.00,0.00,,0.00,,,1.00
JP3228600007,"The Kansai Electric Power Company, Incorporated",JP3228600007,Utilities,Utilities,Japan,APAC,16125.08,,,,3.76,238.44,769.66,0.00,0.00,0.00,-23.44,0.00,22.10,,1.00
TH0016010009,Kasikornbank Public Company Limited,TH0016010009,Financials,Banks,Thailand,Em APAC,11052.99,,,,0.03,69.52,10.21,0.00,0.00,0.00,-100.00,0.00,,1.59,0.00
US4878361082,Kellanova,US4878361082,Consumer Staples,"Food, Bev. and Tobacc",United States,N America,27764.36,,,,0.28,,68.61,0.00,1.00,1.00,-28.21,1.00,,,1.00
FI0009000202,Kesko Oyj,FI0009000202,Consumer Staples,Drug & Grocery Stores,Finland,W Europe,8141.80,,,,0.08,56.95,17.17,1.00,1.00,0.00,-28.56,1.00,,,1.00
US4932671088,Keycorp,US4932671088,Financials,Banks,United States,N America,16236.05,,,,0.02,,5.23,0.00,0.00,0.00,8.27,0.00,,452.05,0.00
KR7000270009,Kia Corporation,KR7000270009,Consumer Discretion,Automobiles & Parts,South Korea,APAC,29956.03,,,,0.06,69.21,21.33,0.00,0.00,0.00,9.12,0.00,22.40,,1.00
MXP606941179,"Kimberly-Clark De Mexico, S.A.B. De C.V.",MXP606941179,Consumer Staples,Drug & Grocery Stores,Mexico,Lat Am,5004.59,,,,0.89,,274.25,0.00,0.00,0.00,-10.12,0.00,8.80,,0.00
KYG525681477,Kingdee International Software Group Company Limited,KYG525681477,Technology,Technology,Hong Kong,Em APAC,4304.74,,,,0.02,137.50,8.02,0.00,0.00,0.00,,0.00,,,0.00
IE0004927939,Kingspan Group Public Limited Company,IE0004927939,Industrials,Construction & Mats,Ireland,W Europe,15813.82,,,,0.10,90.15,26.10,0.00,1.00,0.00,-61.20,0.00,,,0.00
BRKLBNACNOR2,Klabin S.A.,BRKLBNACNOR2,Basic Materials,Basic Resources,Brazil,Lat Am,4415.39,,,,5.99,,240.10,0.00,1.00,0.00,-17.29,1.00,,,1.00
FI0009013403,Kone Oyj,FI0009013403,Industrials,Ind. Goods & Services,Finland,W Europe,29918.74,,,,0.04,19.82,12.05,0.00,1.00,0.00,-10.39,0.00,,,1.00
NL0011794037,Koninklijke Ahold Delhaize N.V.,NL0011794037,Consumer Staples,Drug & Grocery Stores,Netherlands,W Europe,31692.11,,,,0.08,91.46,36.14,0.00,1.00,0.00,-6.92,1.00,,,1.00
NL0000009082,Koninklijke Kpn N.V.,NL0000009082,Telecommunications,Telecommunications,Netherlands,W Europe,15704.81,,,,0.11,17.17,1.45,0.00,1.00,1.00,-32.19,1.00,,,0.00
KR7015760002,Korea Electric Power Corporation,KR7015760002,Utilities,Utilities,South Korea,APAC,9442.74,,,,0.03,,3570.20,0.00,0.00,0.00,-83.96,0.00,,,1.00
KR7071050009,"Korea Investment Holdings Co., Ltd",KR7071050009,Financials,Financial Services,South Korea,APAC,3392.53,,,,0.00,,0.10,0.00,0.00,0.00,9.37,0.00,,,0.00
KR7011780004,"Kumho Petro Chemical Co.,Ltd",KR7011780004,Basic Materials,Chemicals,South Korea,APAC,3166.13,,,,1.99,3189.32,737.30,0.00,0.00,0.00,-58.34,0.00,,,0.00
KR7010130003,Korea Zinc Inc,KR7010130003,Basic Materials,Basic Resources,South Korea,APAC,12181.10,,,,1.67,1532.81,447.20,0.00,0.00,0.00,-2.09,0.00,,,1.00
KR7003490000,"Korean Air Lines Co.,Ltd",KR7003490000,Consumer Discretion,Travel & Leisure,South Korea,APAC,5939.81,,,,3.57,51.51,778.15,0.00,0.00,0.00,,0.00,17.40,,1.00
INE237A01028,Kotak Mahindra Bank Limited,INE237A01028,Financials,Banks,India,Em APAC,44578.41,,,,0.01,14.81,11.18,0.00,0.00,0.00,,0.00,,,0.00
US6092071058,"Mondelez International, Inc.",US6092071058,Consumer Staples,"Food, Bev. and Tobacc",United States,N America,94387.50,,,,0.17,,50.20,0.00,1.00,1.00,-45.05,1.00,,,1.00
US5010441013,The Kroger Co.,US5010441013,Consumer Staples,Drug & Grocery Stores,United States,N America,40052.20,,,,0.09,145.26,33.90,0.00,0.00,0.00,6.01,0.00,,,1.00
MYL2445OO004,Kuala Lumpur Kepong Berhad,MYL2445OO004,Basic Materials,Chemicals,Malaysia,Em APAC,5387.96,,,,0.45,1542.35,272.00,0.00,0.00,0.00,,0.00,,,1.00
CH0025238863,Kuehne + Nagel International Ag,CH0025238863,Industrials,Ind. Goods & Services,Switzerland,W Europe,31182.95,,,,0.01,25.76,10.52,0.00,1.00,0.00,-100.00,0.00,,,1.00
KR7001570001,"Kumyang Co.,Ltd",KR7001570001,Basic Materials,Chemicals,South Korea,APAC,2254.04,,,,13.54,,185.33,0.00,0.00,0.00,,0.00,,,0.00
ZAE000085346,Kumba Iron Ore Limited,ZAE000085346,Basic Materials,Basic Resources,South Africa,ROW,6857.61,,,,0.61,5966.97,228.50,0.00,0.00,0.00,-31.19,0.00,,,1.00
KW0EQ0100085,Kuwait Finance House K.S.C.P,KW0EQ0100085,Financials,Banks,Kuwait,ROW,39629.69,,,,0.01,,6.43,0.00,0.00,0.00,,0.00,,,0.00
CNE0000018R8,"Kweichow Moutai Co., Ltd.",CNE0000018R8,Consumer Staples,"Food, Bev. and Tobacc",China,Em APAC,285298.66,,,,0.07,351.32,42.30,0.00,0.00,0.00,,0.00,,,1.00
FR0000120321,L'Oreal Sa,FR0000120321,Consumer Discretion,Consumer Prod & Svs,France,W Europe,231021.01,,,,0.02,46.60,2.08,0.00,1.00,1.00,-58.94,1.00,,,1.00
TW0003008009,Largan Precision Co Ltd,TW0003008009,Technology,Technology,Taiwan,Em APAC,10116.25,,,,0.32,600.26,104.50,0.00,0.00,0.00,,0.00,5.47,,0.00
KR7003550001,Lg Corp.,KR7003550001,Industrials,Ind. Goods & Services,South Korea,APAC,9248.63,,,,19.24,45687.79,142.77,1.00,0.00,0.00,-73.88,1.00,12.00,,1.00
KR7034220004,"Lg Display Co., Ltd.",KR7034220004,Technology,Technology,South Korea,APAC,3886.62,,,,0.50,5122.95,302.69,0.00,0.00,0.00,-22.40,0.00,,,1.00
KR7032640005,Lg Uplus Corp,KR7032640005,Telecommunications,Telecommunications,South Korea,APAC,3151.24,,,,0.82,86.54,101.20,1.00,0.00,0.00,-50.51,0.00,,,1.00
PLLPP0000011,Lpp Spolka Akcyjna,PLLPP0000011,Consumer Discretion,Consumer Prod & Svs,Poland,Em Europe,7396.74,,,,0.03,,5.90,0.00,1.00,0.00,7.69,0.00,,,1.00
FR0000121014,Lvmh Moet Hennessy Louis Vuitton Se,FR0000121014,Consumer Discretion,Consumer Prod & Svs,France,W Europe,357477.89,,,,0.02,131.95,2.28,0.00,1.00,0.00,-41.75,1.00,6.00,,1.00
US5128073062,Lam Research Corporation,US5128073062,Technology,Technology,United States,N America,107434.90,,,,0.03,,32.74,0.00,1.00,0.00,-67.51,0.00,6.80,,1.00
CL0000000423,Latam Airlines Group S.A.,CL0000000423,Consumer Discretion,Travel & Leisure,Chile,Lat Am,7800.50,,,,4.21,9.04,1033.10,0.00,0.00,0.00,,0.00,,,0.00
GB00BYW0PQ60,Land Securities Group Plc,GB00BYW0PQ60,Real Estate,Real Estate,United Kingdom,W Europe,6233.34,,,,0.19,821.82,30.30,0.00,1.00,0.00,-34.40,1.00,,,1.00
INE018A01030,Larsen And Toubro Limited,INE018A01030,Industrials,Construction & Mats,India,Em APAC,56958.33,,,,0.11,501.29,43.40,0.00,0.00,0.00,2.50,0.00,,,1.00
US5178341070,Las Vegas Sands Corp.,US5178341070,Consumer Discretion,Travel & Leisure,United States,N America,38935.14,,,,0.27,773.64,122.00,0.00,1.00,0.00,6.04,0.00,,,1.00
JP3979200007,Lasertec Corporation,JP3979200007,Technology,Technology,Japan,APAC,15160.11,,,,0.17,6.70,5.06,0.00,0.00,0.00,7.49,0.00,,,1.00
GB0005603997,Legal & General Group Plc,GB0005603997,Financials,Insurance,United Kingdom,W Europe,17194.17,,,,0.01,,1.90,0.00,0.00,0.00,-96.27,0.00,,,0.00
FR0010307819,Legrand Sa,FR0010307819,Industrials,Ind. Goods & Services,France,W Europe,29762.10,,,,0.06,88.99,13.59,0.00,1.00,0.00,-19.80,1.00,,,0.00
US5260571048,Lennar Corporation,US5260571048,Consumer Discretion,Consumer Prod & Svs,United States,N America,47890.03,,,,0.02,,5.50,0.00,0.00,0.00,,0.00,,,0.00
KYG5496K1242,Li Ning Co Ltd,KYG5496K1242,Consumer Discretion,Consumer Prod & Svs,Hong Kong,Em APAC,5999.12,,,,0.00,16.23,1.73,0.00,0.00,0.00,,0.00,,,1.00
US0708301041,"Bath & Body Works, Inc.",US0708301041,Consumer Discretion,Retailers,United States,N America,6886.68,,,,0.04,,12.80,1.00,0.00,0.00,5.11,0.00,,,0.00
US5380341090,"Live Nation Entertainment, Inc.",US5380341090,Consumer Discretion,Travel & Leisure,United States,N America,26442.91,,,,0.01,,24.17,0.00,0.00,0.00,0.66,0.00,,,0.00
CA5394811015,Loblaw Companies Ltd,CA5394811015,Consumer Staples,Drug & Grocery Stores,Canada,N America,39130.45,,,,0.09,,24.80,0.00,1.00,0.00,-88.00,0.00,,,1.00
BRRENTACNOR4,Localiza Rent A Car S.A.,BRRENTACNOR4,Consumer Discretion,Consumer Prod & Svs,Brazil,Lat Am,7981.03,,,,0.01,,9.50,0.00,0.00,0.00,,0.00,,,0.00
CH0025751329,Logitech International S.A.,CH0025751329,Technology,Technology,Switzerland,W Europe,14162.71,,,,0.01,69.01,3.31,0.00,1.00,0.00,-64.88,1.00,,,1.00
CH0013841017,Lonza Group Ag,CH0013841017,Health Care,Health Care,Switzerland,W Europe,44244.38,,,,0.22,3633.74,81.90,0.00,1.00,0.00,-5.79,0.00,,,0.00
US5486611073,"Lowe'S Companies, Inc.",US5486611073,Consumer Discretion,Retailers,United States,N America,156437.00,,,,0.06,99.54,15.10,0.00,0.00,0.00,-23.95,1.00,,,1.00
INE326A01037,Lupin Limited,INE326A01037,Health Care,Health Care,India,Em APAC,12069.58,,,,0.40,774.28,211.40,0.00,0.00,0.00,-6.30,0.00,,,1.00
CNE000000GF2,"Luzhou Laojiao Co.,Ltd",CNE000000GF2,Consumer Staples,"Food, Bev. and Tobacc",China,Em APAC,29447.97,,,,0.12,860.63,42.30,0.00,0.00,0.00,,0.00,,,0.00
CA59162N1096,Metro Inc.,CA59162N1096,Consumer Staples,Drug & Grocery Stores,Canada,N America,13610.64,,,,0.10,,20.47,0.00,0.00,0.00,5.92,0.00,,,0.00
US5529531015,Mgm Resorts International,US5529531015,Consumer Discretion,Travel & Leisure,United States,N America,12047.51,,,,0.20,2503.37,59.20,0.00,1.00,0.00,-22.77,0.00,,,0.00
TW0002377009,"Micro-Star International Co.,Ltd.",TW0002377009,Technology,Technology,Taiwan,Em APAC,4553.38,,,,0.01,149.42,8.00,1.00,0.00,0.00,8.16,0.00,9.20,,1.00
JP3906000009,Minebeamitsumi Inc.,JP3906000009,Industrials,Ind. Goods & Services,Japan,APAC,8379.09,,,,0.19,,91.10,1.00,0.00,0.00,-4.35,0.00,16.70,,0.00
MYL3816OO005,Misc Berhad,MYL3816OO005,Industrials,Ind. Goods & Services,Malaysia,Em APAC,8131.19,,,,5.54,284.31,1334.90,0.00,0.00,1.00,-31.03,0.00,,,0.00
HU0000153937,Mol Magyar Olaj- Es Gazipari Nyilvanosan Mukodo Reszvenytarsasag,HU0000153937,Energy,Energy,Hungary,Em Europe,5915.28,,,,1.08,3881.10,274.90,0.00,0.00,0.00,-28.31,0.00,,,0.00
INE883A01011,Mrf Limited,INE883A01011,Consumer Discretion,Automobiles & Parts,India,Em APAC,6669.07,,,,0.88,1035.05,418.11,0.00,0.00,0.00,,0.00,,,0.00
ZAE000042164,Mtn Group Limited,ZAE000042164,Telecommunications,Telecommunications,South Africa,ROW,9505.15,,,,0.16,,72.21,0.00,1.00,0.00,-45.59,0.00,,,1.00
AU000000MQG1,Macquarie Group Limited.,AU000000MQG1,Financials,Financial Services,Australia,APAC,62724.66,,,,0.00,,1.14,0.00,0.00,0.00,-31.05,0.00,,,0.00
JP3862400003,Makita Corporation,JP3862400003,Industrials,Ind. Goods & Services,Japan,APAC,9409.88,,,,0.01,63.32,11.70,0.00,0.00,0.00,-27.38,0.00,,,0.00
MYL1155OO000,Malayan Banking Berhad,MYL1155OO000,Financials,Banks,Malaysia,Em APAC,29720.81,,,,0.02,96.24,5.66,0.00,0.00,0.00,8.77,0.00,,608.32,0.00
US5658491064,Marathon Oil Corporation,US5658491064,Energy,Energy,United States,N America,15724.35,,,,1.61,,443.56,0.00,0.00,0.00,5.30,0.00,8.00,,1.00
NO0003054108,Mowi Asa,NO0003054108,Consumer Staples,"Food, Bev. and Tobacc",Norway,W Europe,9385.83,,,,0.15,54461.78,47.25,0.00,1.00,1.00,-35.89,0.00,,,1.00
JP3877600001,Marubeni Corporation,JP3877600001,Industrials,Ind. Goods & Services,Japan,APAC,27319.13,,,,0.00,3943.62,18.50,0.00,0.00,0.00,7.24,0.00,,,0.00
US5745991068,Masco Corporation,US5745991068,Industrials,Construction & Mats,United States,N America,18221.59,,,,0.05,,14.30,0.00,0.00,0.00,8.18,0.00,,,0.00
US57636Q1040,Mastercard Incorporated.,US57636Q1040,Industrials,Ind. Goods & Services,United States,N America,463942.80,,,,0.00,5.60,2.50,0.00,1.00,0.00,-77.35,0.00,,,0.00
US5797802064,"Mccormick & Company, Incorporated",US5797802064,Consumer Staples,"Food, Bev. and Tobacc",United States,N America,21507.16,,,,0.07,,12.00,0.00,1.00,0.00,-36.77,1.00,,,1.00
JP3750500005,"Mcdonald'S Holdings Company (Japan), Ltd.",JP3750500005,Consumer Discretion,Travel & Leisure,Japan,APAC,6012.66,,,,0.66,1788.87,142.62,0.00,0.00,0.00,-31.03,0.00,,,0.00
IT0000062957,Mediobanca Banca Di Credito Finanziario Societa Per Azioni,IT0000062957,Financials,Financial Services,Italy,W Europe,14056.56,,,,0.01,70.15,1.95,0.00,0.00,1.00,-28.57,0.00,,,0.00
DE0006599905,Merck Kommanditgesellschaft Auf Aktien,DE0006599905,Health Care,Health Care,Germany,W Europe,74442.18,,,,0.10,521.78,63.09,0.00,1.00,0.00,-38.66,0.00,9.20,,1.00
US59156R1086,"Metlife, Inc.",US59156R1086,Financials,Insurance,United States,N America,59884.75,,,,0.00,,0.82,1.00,0.00,0.00,-99.78,0.00,,6.03,0.00
US8725901040,"T-Mobile Us, Inc.",US8725901040,Telecommunications,Telecommunications,United States,N America,248571.80,,,,0.12,10.35,38.57,0.00,1.00,0.00,-68.89,1.00,7.50,,0.00
US5926881054,Mettler-Toledo International Inc.,US5926881054,Industrials,Ind. Goods & Services,United States,N America,30788.02,,,,0.05,,16.40,0.00,1.00,0.00,-28.02,1.00,,,1.00
US5950171042,Microchip Technology Incorporated,US5950171042,Technology,Technology,United States,N America,41836.65,,,,0.12,663.06,83.70,0.00,0.00,0.00,-44.52,0.00,,,1.00
US5951121038,"Micron Technology, Inc.",US5951121038,Technology,Technology,United States,N America,118546.80,,,,0.36,,239.59,0.00,0.00,0.00,-9.18,0.00,,,1.00
JP3910660004,"Tokio Marine Holdings, Inc.",JP3910660004,Financials,Insurance,Japan,APAC,73652.41,,,,0.00,40.89,1.15,0.00,0.00,0.00,-46.40,0.00,,,0.00
HK1208013172,Mmg Limited,HK1208013172,Basic Materials,Basic Resources,Hong Kong,Em APAC,4260.55,,,,1.17,12566.45,254.90,0.00,0.00,0.00,-21.48,0.00,,,1.00
AU000000MGR9,Mirvac Group,AU000000MGR9,Real Estate,Real Estate,Australia,APAC,5856.01,,,,6.29,728.95,65.95,1.00,0.00,1.00,-8.43,0.00,,,0.00
JP3899600005,"Mitsubishi Estate Company, Limited",JP3899600005,Real Estate,Real Estate,Japan,APAC,20095.65,,,,0.06,665.00,25.60,0.00,1.00,0.00,-39.20,1.00,,,0.00
JP3900000005,"Mitsubishi Heavy Industries, Ltd.",JP3900000005,Industrials,Ind. Goods & Services,Japan,APAC,49972.45,,,,0.06,219.14,18.30,0.00,0.00,0.00,-0.05,0.00,,,1.00
JP3902900004,"Mitsubishi Ufj Financial Group, Inc.",JP3902900004,Financials,Banks,Japan,APAC,128282.65,,,,0.01,17.70,5.17,0.00,0.00,0.00,8.96,0.00,,,0.00
JP3888300005,"Mitsui Chemicals, Inc.",JP3888300005,Basic Materials,Chemicals,Japan,APAC,4928.75,,,,1.78,35057.83,325.20,0.00,0.00,0.00,2.93,0.00,18.10,,0.00
JP3362700001,"Mitsui O.S.K. Lines, Ltd.",JP3362700001,Industrials,Ind. Goods & Services,Japan,APAC,11789.96,,,,3.57,,835.82,0.00,0.00,0.00,-18.12,0.00,,,0.00
JP3885780001,"Mizuho Financial Group, Inc.",JP3885780001,Financials,Banks,Japan,APAC,51851.64,,,,0.01,37.69,6.10,0.00,0.00,0.00,-31.22,0.00,16.00,,0.00
KW0EQ0601058,Mobile Telecommunications Company K.S.C.P,KW0EQ0601058,Telecommunications,Telecommunications,Kuwait,ROW,6479.73,,,,0.25,,188.24,1.00,0.00,0.00,-8.52,1.00,,,0.00
US60855R1005,"Molina Healthcare, Inc.",US60855R1005,Health Care,Health Care,United States,N America,19345.04,,,,0.00,,0.60,0.00,0.00,0.00,,0.00,,,0.00
US60871R2094,Molson Coors Beverage Company,US60871R2094,Consumer Staples,"Food, Bev. and Tobacc",United States,N America,11275.71,,,,0.38,,88.31,0.00,1.00,0.00,-69.35,1.00,,,1.00
GB00BMWC6P49,Mondi Plc,GB00BMWC6P49,Industrials,Ind. Goods & Services,United Kingdom,W Europe,8469.30,,,,3.35,23931.67,430.60,0.00,1.00,1.00,-57.81,1.00,,,1.00
JP3922950005,Monotaro Co Ltd,JP3922950005,Consumer Discretion,Retailers,Japan,APAC,8396.99,,,,0.13,,2.09,0.00,0.00,0.00,9.17,0.00,4.80,,0.00
US6200763075,"Motorola Solutions, Inc.",US6200763075,Telecommunications,Telecommunications,United States,N America,78071.50,,,,0.02,,7.86,0.00,0.00,0.00,,0.00,,,1.00
DE0008430026,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,DE0008430026,Financials,Insurance,Germany,W Europe,73047.23,,,,0.00,6.59,1.08,0.00,0.00,0.00,-24.27,0.00,13.30,,0.00
INE742F01042,Adani Ports And Special Economic Zone Limited,INE742F01042,Industrials,Ind. Goods & Services,India,Em APAC,36184.30,,,,0.30,2458.51,150.97,0.00,0.00,0.00,-4.35,0.00,,,0.00
GRS393503008,Metlen Energy & Metals A.E.,GRS393503008,Utilities,Utilities,Greece,Em Europe,5144.91,,,,2.31,24635.02,582.80,1.00,0.00,1.00,-5.37,0.00,7.25,0.49,1.00
JP3778630008,Bandai Namco Holdings Inc.,JP3778630008,Consumer Discretion,Consumer Prod & Svs,Japan,APAC,14985.02,,,,0.02,22.52,8.68,0.00,0.00,0.00,,0.00,,,1.00
TW0002408002,Nanya Technology Corporation,TW0002408002,Technology,Technology,Taiwan,Em APAC,4090.81,,,,0.48,1828.41,240.13,0.00,1.00,1.00,-4.76,0.00,10.96,,1.00
KR7036570000,Ncsoft Corporation,KR7036570000,Consumer Discretion,Consumer Prod & Svs,South Korea,APAC,3188.58,,,,0.08,100.91,12.30,0.00,0.00,0.00,,0.00,,,0.00
JP3164720009,Renesas Electronics Corporation,JP3164720009,Technology,Technology,Japan,APAC,26330.09,,,,0.17,1510.33,77.14,0.00,1.00,0.00,-67.71,0.00,17.20,,0.00
KR7035420009,Naver Corporation,KR7035420009,Technology,Technology,South Korea,APAC,20647.61,,,,0.08,37.86,13.40,0.00,0.00,0.00,3.03,0.00,,,0.00
JP3734800000,Nidec Corporation,JP3734800000,Industrials,Ind. Goods & Services,Japan,APAC,23733.12,,,,0.11,,41.60,1.00,0.00,0.00,6.57,0.00,,,1.00
JP3749400002,"Nippon Paint Holdings Co., Ltd.",JP3749400002,Industrials,Ind. Goods & Services,Japan,APAC,17183.49,,,,0.09,344.72,32.02,0.00,0.00,0.00,4.73,0.00,,,1.00
JP3381000003,Nippon Steel Corporation,JP3381000003,Basic Materials,Basic Resources,Japan,APAC,21115.29,,,,4.00,98454.33,1256.70,0.00,0.00,0.00,2.03,0.00,17.20,,0.00
JP3672400003,"Nissan Motor Co., Ltd.",JP3672400003,Consumer Discretion,Automobiles & Parts,Japan,APAC,9860.70,,,,0.10,253.80,26.33,0.00,1.00,0.00,0.00,1.00,,,0.00
US6293775085,"Nrg Energy, Inc.",US6293775085,Utilities,Utilities,United States,N America,18522.57,,,,5.97,69100.69,1115.70,0.00,1.00,1.00,-23.53,0.00,,,1.00
INE733E01010,Ntpc Limited,INE733E01010,Utilities,Utilities,India,Em APAC,48731.28,,,,52.70,264074.37,15696.60,0.00,0.00,0.00,-2.50,0.00,,,0.00
JP3165700000,Ntt Data Group Corporation,JP3165700000,Technology,Technology,Japan,APAC,23485.41,,,,0.02,18.30,10.33,0.00,1.00,0.00,-43.68,1.00,,,1.00
US67066G1040,Nvidia Corporation,US67066G1040,Technology,Technology,United States,N America,3306643.00,,,,0.02,,5.80,0.00,0.00,0.00,6.97,0.00,,,1.00
ZAE000325783,Naspers Limited,ZAE000325783,Technology,Technology,South Africa,ROW,43182.79,,,,0.00,0.20,8.30,0.00,1.00,0.00,5.54,0.00,,,0.00
AU000000NAB4,National Australia Bank Limited,AU000000NAB4,Financials,Banks,Australia,APAC,83336.83,,,,0.01,11.59,1.91,0.00,0.00,0.00,8.06,0.00,,0.46,1.00
AEN000101016,First Abu Dhabi Bank P.J.S.C.,AEN000101016,Financials,Banks,United Arab Emirates,ROW,39401.72,,,,0.01,27.73,3.50,0.00,0.00,0.00,-31.22,0.00,,45.04,0.00
ZAE000004875,Nedbank Group Limited,ZAE000004875,Financials,Banks,South Africa,ROW,8299.86,,,,0.02,21.51,15.33,0.00,0.00,0.00,-96.70,0.00,,12.67,1.00
FI0009013296,Neste Oyj,FI0009013296,Energy,Energy,Finland,W Europe,14428.88,,,,0.42,373.01,110.85,0.00,0.00,0.00,-17.99,0.00,,,1.00
MYL4707OO005,Nestle (Malaysia) Berhad,MYL4707OO005,Consumer Staples,"Food, Bev. and Tobacc",Malaysia,Em APAC,5721.02,,,,0.29,847.20,111.80,0.00,0.00,0.00,4.52,0.00,,,1.00
INE239A01024,Nestle India Ltd,INE239A01024,Consumer Staples,"Food, Bev. and Tobacc",India,Em APAC,28806.57,,,,0.57,1371.04,95.10,0.00,0.00,1.00,-28.57,0.00,,,1.00
US64110L1061,"Netflix, Inc.",US64110L1061,Consumer Discretion,Media,United States,N America,310196.10,,,,0.00,,3.19,0.00,1.00,0.00,-100.00,0.00,,,0.00
US64125C1099,"Neurocrine Biosciences, Inc.",US64125C1099,Health Care,Health Care,United States,N America,11661.75,,,,0.17,,62.08,0.00,0.00,0.00,,0.00,,,0.00
ZAE000134854,Clicks Group Limited,ZAE000134854,Consumer Staples,Drug & Grocery Stores,South Africa,ROW,5167.70,,,,0.05,35.68,51.85,0.00,0.00,0.00,-0.40,0.00,,,0.00
US6516391066,Newmont Corporation,US6516391066,Basic Materials,Basic Resources,United States,N America,62305.36,,,,0.95,11261.27,262.70,0.00,1.00,1.00,-14.77,0.00,,,1.00
GB0032089863,Next Plc,GB0032089863,Consumer Discretion,Retailers,United Kingdom,W Europe,16719.09,,,,0.06,62.96,14.00,0.00,1.00,0.00,-16.83,0.00,,,1.00
IL0002730112,Nice Ltd,IL0002730112,Telecommunications,Telecommunications,Israel,Em Europe,10468.08,,,,0.02,,10.66,0.00,0.00,0.00,,0.00,,,1.00
JP3762900003,"Nomura Real Estate Holdings, Inc.",JP3762900003,Real Estate,Real Estate,Japan,APAC,4714.95,,,,0.08,,19.70,0.00,1.00,0.00,0.00,0.00,10.87,,1.00
JP3762800005,"Nomura Research Institute, Ltd.",JP3762800005,Technology,Technology,Japan,APAC,20264.49,,,,0.08,29.61,12.40,0.00,1.00,1.00,-40.97,1.00,,,0.00
FI4000297767,Nordea Bank Abp,FI4000297767,Financials,Banks,Finland,W Europe,39792.85,,,,0.01,3.32,0.27,0.00,0.00,0.00,-55.35,0.00,,,1.00
US6558441084,Norfolk Southern Corporation,US6558441084,Industrials,Ind. Goods & Services,United States,N America,56562.40,,,,0.03,153.57,335.70,0.00,1.00,0.00,-5.55,0.00,,,0.00
AU000000NST8,Northern Star Resources Ltd,AU000000NST8,Basic Materials,Basic Resources,Australia,APAC,12385.72,,,,1.53,19103.08,437.40,0.00,0.00,1.00,-15.89,0.00,,,0.00
US6658591044,Northern Trust Corporation,US6658591044,Financials,Financial Services,United States,N America,18584.96,,,,0.01,,4.84,1.00,0.00,0.00,-28.64,1.00,,321.88,0.00
US6668071029,Northrop Grumman Corporation,US6668071029,Industrials,Ind. Goods & Services,United States,N America,77319.81,,,,0.08,145.19,20.26,0.00,0.00,0.00,7.56,0.00,,,0.00
US6703461052,Nucor Corporation,US6703461052,Basic Materials,Basic Resources,United States,N America,36054.00,,,,,,277.00,0.00,0.00,0.00,-28.57,0.00,,,0.00
US67103H1077,"O'Reilly Automotive, Inc.",US67103H1077,Consumer Discretion,Retailers,United States,N America,68883.44,,,,0.01,,34.80,0.00,0.00,0.00,-28.57,0.00,,,0.00
JP3173400007,"Obic Co.,Ltd.",JP3173400007,Technology,Technology,Japan,APAC,16688.40,,,,0.02,15.17,2.20,0.00,0.00,0.00,7.79,0.00,13.20,,0.00
US6821891057,On Semiconductor Corporation,US6821891057,Technology,Technology,United States,N America,30126.29,,,,0.22,1644.45,190.13,1.00,0.00,0.00,-44.07,0.00,,,0.00
JP3197600004,"Ono Pharmaceutical Co., Ltd.",JP3197600004,Health Care,Health Care,Japan,APAC,6656.92,,,,0.03,58.50,5.50,1.00,1.00,0.00,-90.59,0.00,16.80,,0.00
